text,label
"換離島來回機票2/16推出「3600輕鬆飛行」特惠產品，3600元消費券可購買金門、馬祖、本島各航線、台北─馬公來回機票，期限迄6/30止。http://www.uniair.com.tw",0
"歐洲線抵5千2/2~6/20，3600元消費券預購長榮假期港澳線可抵4200元，歐洲，東南亞，東北亞及大陸線可抵5000元。http://www.evaair.com",0
"環島周遊券省500今起~9/30，「台鐵環島周遊券」全票原價1706元，以消費券購買只要1200元半票600元），「花東悠遊券3日、5日券」打7折。http://www.railway.gov.tw",0
"滿300元抽福特北市任一店家單筆滿300元，持發票上網登錄，可參加抽獎。獎項有千張萬元禮券、千名貓熊免排隊VIP卡、福特汽車及前5000名登錄的快手禮。http://www.taipei3600.com.tw （02）2720-8889轉6485",0
"油電混合車摸彩今起至5月底止，只要憑在北縣消費滿3600元發票或收據，即可兌換摸彩券，獎品有黃金400兩、油電混合車8輛、折疊腳踏車400台等。http://www.tpc.gov.tw （02）2960-3456",0
"百萬現金拼場今起~8/22，持消費券消費滿3600元，可抽獎百萬現金、第二獎為五結鄉農會五農米1000台斤等。首次未中獎者可繼續抽獎，開獎日為5/10與8/23。http://3600.e-land.gov.tw （03）925-1000轉1611",0
"抽5千元金幣今起~1/23縣府廣場購物節，持消費券或現金在任一攤位消費就可抽獎，每天抽出1名價值5千元金幣得主，最後1天抽出1名獨得15萬元商品。http://www.tycg.gov.tw （03）332-0305轉6201",0
"5千元抽汽車消費券和現金消費滿5千元，可在超商等處拿抽獎券與刮刮券，抽獎券頭獎為國產車（3/2、5/1抽獎），刮刮券有萬個獎項（換獎今起~5/30）。http://www.miaoli.gov.tw （037）335-428",0
"重機家電獎不完消費券縣內轄區消費發票、收據，集滿3600元均可摸彩，每天公開抽獎。獎品有轎車、重型機車、液晶電視、冰箱、洗衣機、自行車、住宿券等。http://www.nantou.gov.tw （049）222-2106",0
"彩券大放送年底前持消費券或現金消費單筆滿千元，將發票貼明信片寄至豐原郵局第150號信箱「中縣消費168」。每月抽出轎車1輛，還有公益彩券等大獎。http://tcgshop.taichung.gov.tw （04）2526-3118、2526-3119",0
"小NB等你拿9月底前，在新竹市使用消費券滿3600元，憑發票到停管處或市府委託地點換摸彩券。2月、3月、4月、7月及10月的18日各抽出200台宏碁小筆電。http://www.hccg.gov.tw （03）521-6181",0
"送員林土地9/30前縣內商家消費累計滿千元，憑店戳之發票或收據，有機會獲得員林土地1筆或現金600萬元，有5次抽獎機會。http://www.chcg.gov.tw （04）728-4870",0
"消費抽汽車提供紅、藍兩色摸彩券，紅的給員林鎮鎮民，藍的給外來客領券者至特定地點須憑證件限索1張。2/13起每周五抽出，獎項有汽車1輛等。http://www.yuanlin.gov.tw 0800-786-888",0
"買農品送1年特產3600元消費券買價值5200元農品－雲林百寶箱，即送范逸臣簽名海角七?電影原聲帶、免費吃1年農特產品，隨箱附贈兌換券1張；還可抽轎車。http://www.yunlin.gov.tw/home.asp （05）537-7865",0
"30兩金元寶招手5/31前，消費券累積滿3600元，持發票或收據，或消費券捐款收據，即可抽獎，有機會獨得金元寶30兩（市價逾百萬元），有3次抽獎機會。http://www.chiayi.gov.tw/consume （05）225-4321轉191",0
"可獲豐田油電車今起~1/24，台南縣內消費滿3600元，可憑發票、收據，至蕭壟文化園區兌換摸彩券，1/24下午4時抽獎，最大獎120萬元的豐田油電混合車。http://www.tainan.gov.tw （06）632-6373",0
"500元抽萬元禮券憑消費券500元以上發票抽獎3次，每次抽出300人，每人可得萬元禮券。高雄燈會期間加碼抽獎，滿500元有機會抽中得特別獎 http://borkcg.kcg.gov.tw （07）336-8333轉2197",0
"200元抽液電2/10前到甲仙鄉、那瑪夏鄉、六龜鄉寶來村持消費券消費200元，拿店家憑證至南橫三星遊客中心換摸彩券，2/14摸彩，最大獎32吋液晶電視。http://www.jsp.org.tw （07）675-2818",0
"首獎百萬元8月底前，憑在台東消費、捐款發票、收據，總額逾3600元，到縣府服務台、台東縣商業會等換摸彩券1張，首獎100萬元，摸彩3次。http://www.taitung.gov.tw (089)326-141",0

